[repro] started_at=2026-09-11T17:58:42+08:00
[repro] run_id=20260911_175842_mooc_pid733399
[repro] repo_commit=28ca94a06771c46073b650de3daa95e0939342ba
[repro] tracked_patch_sha256=9c5c573c67cf67dc7b1588abbd796fcb30acf6e937c3b9a8782fcb9438909540
[repro] patch_stat= model/utils.py                       |  99 +++++++++++++
[repro] patch_stat= scalable_tgn_link_prediction.py      | 274 ++++++++++++++++++++++++++++++++---
[repro] patch_stat= scalable_tgn_main_link_prediction.py |  64 +++++++-
[repro] patch_stat= 3 files changed, 410 insertions(+), 27 deletions(-)
[repro] dataset=mooc gpu=0 env=scadyg
[repro] eval_manifest=/home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz
[repro] eval_manifest_sha256=f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1
[repro] checkpoint_dir=/home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_175842_mooc_pid733399
[repro] command=python scalable_tgn_main_link_prediction.py --dataset mooc --cuda_device 0 --eval_manifest /home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz --checkpoint_dir /home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_175842_mooc_pid733399 --repo_commit 28ca94a06771c46073b650de3daa95e0939342ba --seed 0 --selection_metric filtered_mrr --eval_protocol both
[repro] torch=2.2.1+cu121 pyg=2.8.0.post1 dgl=2.2.1+cu121
[repro] cuda=True gpu_count=1
[repro] gpu_name=NVIDIA GeForce RTX 3090
[Fri Sep 11 17:58:48 2026|scalable_tgn_main_link_prediction.py|INFO] evaluation protocol:both, manifest_sha256:f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1, edge_index_sha256:e8b017550b97172caa9334cc6a5cba18bbd052f30ef93ecd2cdb17c4ff24e33c, valid_destination_count:97
[Fri Sep 11 18:03:31 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:03:31 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03796, official_mrr:0.93105, filtered_mrr:0.13292, acc:0.99271, ap:0.99445, f1:0.99271, macro_auc:0.99658, micro_auc:0.99658
[Fri Sep 11 18:03:31 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:03:31 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03770, official_mrr:0.94402, filtered_mrr:0.13852, acc:0.99211, ap:0.99371, f1:0.99211, macro_auc:0.99630, micro_auc:0.99630
[Fri Sep 11 18:03:31 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03635, official_mrr:0.90785, filtered_mrr:0.15129, acc:0.99223, ap:0.99502, f1:0.99223, macro_auc:0.99697, micro_auc:0.99697
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03432, official_mrr:0.93495, filtered_mrr:0.18907, acc:0.99320, ap:0.99482, f1:0.99320, macro_auc:0.99705, micro_auc:0.99705
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.04151, official_mrr:0.93073, filtered_mrr:0.18471, acc:0.99065, ap:0.99373, f1:0.99065, macro_auc:0.99612, micro_auc:0.99612
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03584, official_mrr:0.92341, filtered_mrr:0.18648, acc:0.99308, ap:0.99476, f1:0.99308, macro_auc:0.99686, micro_auc:0.99686
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.04565, official_mrr:0.92978, filtered_mrr:0.19272, acc:0.99174, ap:0.99182, f1:0.99174, macro_auc:0.99490, micro_auc:0.99490
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03467, official_mrr:0.94251, filtered_mrr:0.19897, acc:0.99320, ap:0.99563, f1:0.99320, macro_auc:0.99715, micro_auc:0.99715
[Fri Sep 11 18:03:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03657, official_mrr:0.91540, filtered_mrr:0.19345, acc:0.99247, ap:0.99499, f1:0.99247, macro_auc:0.99704, micro_auc:0.99704
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.03575, official_mrr:0.91986, filtered_mrr:0.18183, acc:0.99235, ap:0.99588, f1:0.99235, macro_auc:0.99741, micro_auc:0.99741
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:17, loss:0.04325, official_mrr:0.90657, filtered_mrr:0.20237, acc:0.99162, ap:0.99301, f1:0.99162, macro_auc:0.99623, micro_auc:0.99623
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:17, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:03:33 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:17, avg_official_mrr:0.92583, global_filtered_mrr:0.17016, avg_ap:0.99404, selection_metric:filtered_mrr, selection_score:0.17016
[Fri Sep 11 18:03:46 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03403, official_mrr:0.93606, filtered_mrr:0.16070, acc:0.99417, ap:0.99486, f1:0.99417, macro_auc:0.99690, micro_auc:0.99690
[Fri Sep 11 18:03:46 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:03:46 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03623, official_mrr:0.92151, filtered_mrr:0.20198, acc:0.99332, ap:0.99470, f1:0.99332, macro_auc:0.99648, micro_auc:0.99648
[Fri Sep 11 18:03:46 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.06067, official_mrr:0.91719, filtered_mrr:0.13152, acc:0.98956, ap:0.98950, f1:0.98956, macro_auc:0.99210, micro_auc:0.99210
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.04852, official_mrr:0.92375, filtered_mrr:0.13613, acc:0.98871, ap:0.99374, f1:0.98871, macro_auc:0.99595, micro_auc:0.99595
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03885, official_mrr:0.94870, filtered_mrr:0.13628, acc:0.99259, ap:0.99509, f1:0.99259, macro_auc:0.99688, micro_auc:0.99688
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03835, official_mrr:0.93338, filtered_mrr:0.14122, acc:0.99259, ap:0.99414, f1:0.99259, macro_auc:0.99654, micro_auc:0.99654
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03829, official_mrr:0.91806, filtered_mrr:0.15316, acc:0.99199, ap:0.99514, f1:0.99199, macro_auc:0.99708, micro_auc:0.99708
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03632, official_mrr:0.93783, filtered_mrr:0.19736, acc:0.99320, ap:0.99482, f1:0.99320, macro_auc:0.99705, micro_auc:0.99705
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.04352, official_mrr:0.92093, filtered_mrr:0.19523, acc:0.99041, ap:0.99391, f1:0.99041, macro_auc:0.99624, micro_auc:0.99624
[Fri Sep 11 18:03:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03682, official_mrr:0.91554, filtered_mrr:0.19088, acc:0.99344, ap:0.99510, f1:0.99344, macro_auc:0.99705, micro_auc:0.99705
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.04670, official_mrr:0.92447, filtered_mrr:0.19800, acc:0.99186, ap:0.99196, f1:0.99186, macro_auc:0.99508, micro_auc:0.99508
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03567, official_mrr:0.93514, filtered_mrr:0.20491, acc:0.99332, ap:0.99583, f1:0.99332, macro_auc:0.99730, micro_auc:0.99730
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03659, official_mrr:0.91162, filtered_mrr:0.19461, acc:0.99296, ap:0.99564, f1:0.99296, macro_auc:0.99734, micro_auc:0.99734
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.03798, official_mrr:0.92668, filtered_mrr:0.18459, acc:0.99186, ap:0.99619, f1:0.99186, macro_auc:0.99756, micro_auc:0.99756
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:18, loss:0.04406, official_mrr:0.92226, filtered_mrr:0.20216, acc:0.99162, ap:0.99308, f1:0.99162, macro_auc:0.99618, micro_auc:0.99618
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:18, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:03:48 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:18, avg_official_mrr:0.92621, global_filtered_mrr:0.17525, avg_ap:0.99425, selection_metric:filtered_mrr, selection_score:0.17525
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03074, official_mrr:0.94496, filtered_mrr:0.16162, acc:0.99393, ap:0.99490, f1:0.99393, macro_auc:0.99695, micro_auc:0.99695
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03389, official_mrr:0.93794, filtered_mrr:0.20508, acc:0.99211, ap:0.99512, f1:0.99211, macro_auc:0.99669, micro_auc:0.99669
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.06018, official_mrr:0.94237, filtered_mrr:0.13444, acc:0.98871, ap:0.98992, f1:0.98871, macro_auc:0.99226, micro_auc:0.99226
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.04274, official_mrr:0.94281, filtered_mrr:0.14060, acc:0.98822, ap:0.99407, f1:0.98822, macro_auc:0.99618, micro_auc:0.99618
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03474, official_mrr:0.94463, filtered_mrr:0.13661, acc:0.99199, ap:0.99565, f1:0.99199, macro_auc:0.99718, micro_auc:0.99718
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03602, official_mrr:0.93769, filtered_mrr:0.14386, acc:0.99150, ap:0.99456, f1:0.99150, macro_auc:0.99675, micro_auc:0.99675
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03614, official_mrr:0.90506, filtered_mrr:0.15253, acc:0.99102, ap:0.99523, f1:0.99101, macro_auc:0.99711, micro_auc:0.99711
[Fri Sep 11 18:04:02 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03362, official_mrr:0.92868, filtered_mrr:0.18825, acc:0.99235, ap:0.99493, f1:0.99235, macro_auc:0.99715, micro_auc:0.99715
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.04408, official_mrr:0.94129, filtered_mrr:0.18439, acc:0.98944, ap:0.99393, f1:0.98944, macro_auc:0.99636, micro_auc:0.99636
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03401, official_mrr:0.91105, filtered_mrr:0.19347, acc:0.99284, ap:0.99514, f1:0.99284, macro_auc:0.99712, micro_auc:0.99712
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.04684, official_mrr:0.90327, filtered_mrr:0.19626, acc:0.99102, ap:0.99228, f1:0.99101, macro_auc:0.99499, micro_auc:0.99499
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03278, official_mrr:0.92383, filtered_mrr:0.20447, acc:0.99174, ap:0.99619, f1:0.99174, macro_auc:0.99756, micro_auc:0.99756
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03535, official_mrr:0.91435, filtered_mrr:0.18980, acc:0.99199, ap:0.99567, f1:0.99199, macro_auc:0.99732, micro_auc:0.99732
[Fri Sep 11 18:04:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:04:04 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.03535, official_mrr:0.92199, filtered_mrr:0.18461, acc:0.99053, ap:0.99645, f1:0.99053, macro_auc:0.99772, micro_auc:0.99772
[Fri Sep 11 18:04:04 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:04:04 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:19, loss:0.04437, official_mrr:0.92337, filtered_mrr:0.19684, acc:0.99053, ap:0.99293, f1:0.99053, macro_auc:0.99627, micro_auc:0.99627
[Fri Sep 11 18:04:04 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:19, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:04:04 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:19, avg_official_mrr:0.92822, global_filtered_mrr:0.17419, avg_ap:0.99446, selection_metric:filtered_mrr, selection_score:0.17419
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04370, official_mrr:0.90545, filtered_mrr:0.08292, acc:0.99405, ap:0.99172, f1:0.99405, macro_auc:0.99612, micro_auc:0.99612
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04676, official_mrr:0.88372, filtered_mrr:0.06710, acc:0.99308, ap:0.98875, f1:0.99308, macro_auc:0.99526, micro_auc:0.99526
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.06927, official_mrr:0.89330, filtered_mrr:0.07380, acc:0.98762, ap:0.98374, f1:0.98761, macro_auc:0.99079, micro_auc:0.99079
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.05511, official_mrr:0.86950, filtered_mrr:0.05465, acc:0.98798, ap:0.99047, f1:0.98798, macro_auc:0.99522, micro_auc:0.99522
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04883, official_mrr:0.90038, filtered_mrr:0.06543, acc:0.99199, ap:0.98888, f1:0.99199, macro_auc:0.99521, micro_auc:0.99521
[Fri Sep 11 18:04:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04643, official_mrr:0.89691, filtered_mrr:0.06233, acc:0.99199, ap:0.98953, f1:0.99199, macro_auc:0.99528, micro_auc:0.99528
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04705, official_mrr:0.87721, filtered_mrr:0.08265, acc:0.99114, ap:0.99197, f1:0.99114, macro_auc:0.99568, micro_auc:0.99568
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04396, official_mrr:0.89577, filtered_mrr:0.08186, acc:0.99211, ap:0.99357, f1:0.99211, macro_auc:0.99680, micro_auc:0.99680
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.05380, official_mrr:0.88092, filtered_mrr:0.08085, acc:0.98944, ap:0.98851, f1:0.98944, macro_auc:0.99401, micro_auc:0.99401
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04529, official_mrr:0.88500, filtered_mrr:0.06650, acc:0.99223, ap:0.99083, f1:0.99223, macro_auc:0.99563, micro_auc:0.99563
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.05531, official_mrr:0.89018, filtered_mrr:0.07503, acc:0.99089, ap:0.98710, f1:0.99089, macro_auc:0.99321, micro_auc:0.99321
[Fri Sep 11 18:04:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04524, official_mrr:0.91621, filtered_mrr:0.08180, acc:0.99247, ap:0.99188, f1:0.99247, macro_auc:0.99586, micro_auc:0.99586
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04737, official_mrr:0.87382, filtered_mrr:0.09202, acc:0.99235, ap:0.98968, f1:0.99235, macro_auc:0.99539, micro_auc:0.99539
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.04649, official_mrr:0.86411, filtered_mrr:0.07229, acc:0.99186, ap:0.99109, f1:0.99186, macro_auc:0.99604, micro_auc:0.99604
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:20, loss:0.05101, official_mrr:0.86526, filtered_mrr:0.10162, acc:0.99102, ap:0.98972, f1:0.99101, macro_auc:0.99414, micro_auc:0.99414
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:20, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:04:19 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:20, avg_official_mrr:0.88652, global_filtered_mrr:0.07606, avg_ap:0.98983, selection_metric:filtered_mrr, selection_score:0.07606
[Fri Sep 11 18:04:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:21, loss:0.03214, official_mrr:0.95216, filtered_mrr:0.15774, acc:0.99429, ap:0.99519, f1:0.99429, macro_auc:0.99720, micro_auc:0.99720
