[repro] started_at=2026-09-11T18:29:50+08:00
[repro] run_id=20260911_182950_mooc_pid748580
[repro] repo_commit=28ca94a06771c46073b650de3daa95e0939342ba
[repro] tracked_patch_sha256=9c5c573c67cf67dc7b1588abbd796fcb30acf6e937c3b9a8782fcb9438909540
[repro] patch_stat= model/utils.py                       |  99 +++++++++++++
[repro] patch_stat= scalable_tgn_link_prediction.py      | 274 ++++++++++++++++++++++++++++++++---
[repro] patch_stat= scalable_tgn_main_link_prediction.py |  64 +++++++-
[repro] patch_stat= 3 files changed, 410 insertions(+), 27 deletions(-)
[repro] dataset=mooc gpu=0 env=scadyg
[repro] eval_manifest=/home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz
[repro] eval_manifest_sha256=f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1
[repro] checkpoint_dir=/home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_182950_mooc_pid748580
[repro] command=python scalable_tgn_main_link_prediction.py --dataset mooc --cuda_device 0 --eval_manifest /home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz --checkpoint_dir /home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_182950_mooc_pid748580 --repo_commit 28ca94a06771c46073b650de3daa95e0939342ba --seed 4 --selection_metric filtered_mrr --eval_protocol both
[repro] torch=2.2.1+cu121 pyg=2.8.0.post1 dgl=2.2.1+cu121
[repro] cuda=True gpu_count=1
[repro] gpu_name=NVIDIA GeForce RTX 3090
[Fri Sep 11 18:29:56 2026|scalable_tgn_main_link_prediction.py|INFO] evaluation protocol:both, manifest_sha256:f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1, edge_index_sha256:e8b017550b97172caa9334cc6a5cba18bbd052f30ef93ecd2cdb17c4ff24e33c, valid_destination_count:97
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.38143, official_mrr:0.77942, filtered_mrr:0.02778, acc:0.98944, ap:0.98182, f1:0.98944, macro_auc:0.99174, micro_auc:0.99174
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.26792, official_mrr:0.76950, filtered_mrr:0.02493, acc:0.99174, ap:0.98737, f1:0.99174, macro_auc:0.99425, micro_auc:0.99425
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.23005, official_mrr:0.76551, filtered_mrr:0.02764, acc:0.99259, ap:0.98898, f1:0.99259, macro_auc:0.99501, micro_auc:0.99501
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.29588, official_mrr:0.75705, filtered_mrr:0.02631, acc:0.99102, ap:0.98559, f1:0.99101, macro_auc:0.99334, micro_auc:0.99334
[Fri Sep 11 18:32:07 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.35473, official_mrr:0.76359, filtered_mrr:0.02471, acc:0.99089, ap:0.98323, f1:0.99089, macro_auc:0.99245, micro_auc:0.99245
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.35505, official_mrr:0.76222, filtered_mrr:0.02520, acc:0.99089, ap:0.98418, f1:0.99089, macro_auc:0.99264, micro_auc:0.99264
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.25267, official_mrr:0.76021, filtered_mrr:0.02554, acc:0.99053, ap:0.98623, f1:0.99053, macro_auc:0.99281, micro_auc:0.99281
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.25857, official_mrr:0.76945, filtered_mrr:0.02655, acc:0.99186, ap:0.98762, f1:0.99186, macro_auc:0.99402, micro_auc:0.99402
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.32390, official_mrr:0.75084, filtered_mrr:0.02742, acc:0.99296, ap:0.98572, f1:0.99296, macro_auc:0.99387, micro_auc:0.99387
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.23426, official_mrr:0.77289, filtered_mrr:0.02446, acc:0.99126, ap:0.98888, f1:0.99126, macro_auc:0.99465, micro_auc:0.99465
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.27665, official_mrr:0.75315, filtered_mrr:0.02641, acc:0.98980, ap:0.98566, f1:0.98980, macro_auc:0.99302, micro_auc:0.99302
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:32:08 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:7, avg_official_mrr:0.77322, global_filtered_mrr:0.02691, avg_ap:0.98585, selection_metric:filtered_mrr, selection_score:0.02691
[Fri Sep 11 18:32:21 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.27567, official_mrr:0.86085, filtered_mrr:0.03489, acc:0.99174, ap:0.98273, f1:0.99174, macro_auc:0.99274, micro_auc:0.99274
[Fri Sep 11 18:32:21 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:21 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.16058, official_mrr:0.86090, filtered_mrr:0.03357, acc:0.99429, ap:0.98923, f1:0.99429, macro_auc:0.99547, micro_auc:0.99547
[Fri Sep 11 18:32:21 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.24391, official_mrr:0.81542, filtered_mrr:0.04407, acc:0.98992, ap:0.98240, f1:0.98992, macro_auc:0.98995, micro_auc:0.98995
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.20380, official_mrr:0.82636, filtered_mrr:0.03012, acc:0.98992, ap:0.98520, f1:0.98992, macro_auc:0.99377, micro_auc:0.99377
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.29151, official_mrr:0.80700, filtered_mrr:0.03653, acc:0.99077, ap:0.97894, f1:0.99077, macro_auc:0.99096, micro_auc:0.99096
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.12803, official_mrr:0.82077, filtered_mrr:0.02883, acc:0.99332, ap:0.98964, f1:0.99332, macro_auc:0.99508, micro_auc:0.99508
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.10137, official_mrr:0.82683, filtered_mrr:0.03840, acc:0.99356, ap:0.99140, f1:0.99356, macro_auc:0.99592, micro_auc:0.99592
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.17800, official_mrr:0.82367, filtered_mrr:0.02893, acc:0.99247, ap:0.98618, f1:0.99247, macro_auc:0.99400, micro_auc:0.99400
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.22395, official_mrr:0.83570, filtered_mrr:0.02891, acc:0.99235, ap:0.98448, f1:0.99235, macro_auc:0.99348, micro_auc:0.99348
[Fri Sep 11 18:32:22 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.20750, official_mrr:0.83576, filtered_mrr:0.02951, acc:0.99150, ap:0.98391, f1:0.99150, macro_auc:0.99269, micro_auc:0.99269
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.14876, official_mrr:0.82027, filtered_mrr:0.02984, acc:0.99126, ap:0.98637, f1:0.99126, macro_auc:0.99289, micro_auc:0.99289
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.16961, official_mrr:0.83853, filtered_mrr:0.03127, acc:0.99259, ap:0.98526, f1:0.99259, macro_auc:0.99294, micro_auc:0.99294
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.20664, official_mrr:0.82424, filtered_mrr:0.03256, acc:0.99332, ap:0.98690, f1:0.99332, macro_auc:0.99469, micro_auc:0.99469
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.17738, official_mrr:0.82928, filtered_mrr:0.02866, acc:0.99162, ap:0.98717, f1:0.99162, macro_auc:0.99444, micro_auc:0.99444
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.15006, official_mrr:0.82919, filtered_mrr:0.04146, acc:0.99053, ap:0.98738, f1:0.99053, macro_auc:0.99366, micro_auc:0.99366
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:32:23 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:8, avg_official_mrr:0.83032, global_filtered_mrr:0.03317, avg_ap:0.98581, selection_metric:filtered_mrr, selection_score:0.03317
[Fri Sep 11 18:32:36 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.54861, official_mrr:0.68920, filtered_mrr:0.01898, acc:0.99162, ap:0.98823, f1:0.99162, macro_auc:0.99400, micro_auc:0.99400
[Fri Sep 11 18:32:36 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:36 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.41486, official_mrr:0.64767, filtered_mrr:0.01803, acc:0.99393, ap:0.99163, f1:0.99393, macro_auc:0.99578, micro_auc:0.99578
[Fri Sep 11 18:32:36 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.63101, official_mrr:0.65358, filtered_mrr:0.02067, acc:0.98944, ap:0.98555, f1:0.98944, macro_auc:0.99082, micro_auc:0.99082
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.49164, official_mrr:0.65583, filtered_mrr:0.01716, acc:0.98980, ap:0.99036, f1:0.98980, macro_auc:0.99507, micro_auc:0.99507
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.69350, official_mrr:0.67052, filtered_mrr:0.01808, acc:0.99126, ap:0.98645, f1:0.99126, macro_auc:0.99313, micro_auc:0.99313
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.46318, official_mrr:0.64529, filtered_mrr:0.01589, acc:0.99284, ap:0.99093, f1:0.99284, macro_auc:0.99542, micro_auc:0.99542
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.44805, official_mrr:0.62312, filtered_mrr:0.01812, acc:0.99405, ap:0.99122, f1:0.99405, macro_auc:0.99557, micro_auc:0.99557
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.51534, official_mrr:0.63365, filtered_mrr:0.01685, acc:0.99199, ap:0.99001, f1:0.99199, macro_auc:0.99495, micro_auc:0.99495
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.54754, official_mrr:0.64882, filtered_mrr:0.01619, acc:0.99199, ap:0.98939, f1:0.99199, macro_auc:0.99464, micro_auc:0.99464
[Fri Sep 11 18:32:37 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.66571, official_mrr:0.60788, filtered_mrr:0.01583, acc:0.99162, ap:0.98691, f1:0.99162, macro_auc:0.99337, micro_auc:0.99337
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.48212, official_mrr:0.60512, filtered_mrr:0.01693, acc:0.99211, ap:0.98983, f1:0.99211, macro_auc:0.99419, micro_auc:0.99419
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.57131, official_mrr:0.61724, filtered_mrr:0.01688, acc:0.99332, ap:0.98883, f1:0.99332, macro_auc:0.99431, micro_auc:0.99431
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.41400, official_mrr:0.59844, filtered_mrr:0.01743, acc:0.99429, ap:0.99196, f1:0.99429, macro_auc:0.99595, micro_auc:0.99595
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.48714, official_mrr:0.64710, filtered_mrr:0.01549, acc:0.99126, ap:0.99056, f1:0.99126, macro_auc:0.99524, micro_auc:0.99524
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.57508, official_mrr:0.63185, filtered_mrr:0.01689, acc:0.99150, ap:0.98834, f1:0.99150, macro_auc:0.99346, micro_auc:0.99346
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:32:38 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:9, avg_official_mrr:0.63835, global_filtered_mrr:0.01729, avg_ap:0.98935, selection_metric:filtered_mrr, selection_score:0.01729
[Fri Sep 11 18:32:51 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.12404, official_mrr:0.87099, filtered_mrr:0.04771, acc:0.99150, ap:0.98671, f1:0.99150, macro_auc:0.99330, micro_auc:0.99330
[Fri Sep 11 18:32:51 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:51 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.08946, official_mrr:0.87912, filtered_mrr:0.06395, acc:0.99356, ap:0.99179, f1:0.99356, macro_auc:0.99578, micro_auc:0.99578
[Fri Sep 11 18:32:51 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.13782, official_mrr:0.85903, filtered_mrr:0.05220, acc:0.98798, ap:0.98257, f1:0.98798, macro_auc:0.98970, micro_auc:0.98970
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.06980, official_mrr:0.85376, filtered_mrr:0.04858, acc:0.98786, ap:0.98898, f1:0.98786, macro_auc:0.99398, micro_auc:0.99398
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.08635, official_mrr:0.84229, filtered_mrr:0.04906, acc:0.99041, ap:0.98444, f1:0.99041, macro_auc:0.99163, micro_auc:0.99163
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.12087, official_mrr:0.87057, filtered_mrr:0.05118, acc:0.99162, ap:0.98752, f1:0.99162, macro_auc:0.99401, micro_auc:0.99401
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.06307, official_mrr:0.84471, filtered_mrr:0.04794, acc:0.99259, ap:0.98880, f1:0.99259, macro_auc:0.99444, micro_auc:0.99444
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.11591, official_mrr:0.85199, filtered_mrr:0.05856, acc:0.98980, ap:0.98694, f1:0.98980, macro_auc:0.99337, micro_auc:0.99337
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.12489, official_mrr:0.83172, filtered_mrr:0.05098, acc:0.99089, ap:0.98750, f1:0.99089, macro_auc:0.99399, micro_auc:0.99399
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.10112, official_mrr:0.83670, filtered_mrr:0.05405, acc:0.99004, ap:0.98585, f1:0.99004, macro_auc:0.99262, micro_auc:0.99262
[Fri Sep 11 18:32:52 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.09611, official_mrr:0.85194, filtered_mrr:0.04785, acc:0.99004, ap:0.98600, f1:0.99004, macro_auc:0.99239, micro_auc:0.99239
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.12285, official_mrr:0.83217, filtered_mrr:0.04952, acc:0.99089, ap:0.98675, f1:0.99089, macro_auc:0.99316, micro_auc:0.99316
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.13741, official_mrr:0.83396, filtered_mrr:0.04803, acc:0.99259, ap:0.98830, f1:0.99259, macro_auc:0.99491, micro_auc:0.99491
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.06384, official_mrr:0.82818, filtered_mrr:0.04685, acc:0.99004, ap:0.99168, f1:0.99004, macro_auc:0.99519, micro_auc:0.99519
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.12856, official_mrr:0.83527, filtered_mrr:0.04566, acc:0.98944, ap:0.98558, f1:0.98944, macro_auc:0.99277, micro_auc:0.99277
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:32:53 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:10, avg_official_mrr:0.84816, global_filtered_mrr:0.05081, avg_ap:0.98729, selection_metric:filtered_mrr, selection_score:0.05081
[Fri Sep 11 18:33:06 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.04894, official_mrr:0.94033, filtered_mrr:0.14298, acc:0.99126, ap:0.98972, f1:0.99126, macro_auc:0.99365, micro_auc:0.99365
[Fri Sep 11 18:33:06 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
